mp-557591,Si24O48,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,10,10,10,8,10,8,8,8,10,10,10,10,8,8,10,8,8,10,8,8,8,10,10,8,8,10,8,10,8,8,10,8,8,8,10,8,10,10,10,8,10,10,8,8,8,10,10,10
mp-1180520,Li4S4,12,12,8,8,9,9,9,9
mp-567290,La2N2,5,5,5,5
mp-1206896,Yb2Te3
mp-1080852,Ce24Se48,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
mp-772550,Cr4O12,4,4,4,4,12,14,12,13,14,13,13,14,13,12,14,12
mp-2352722,Al2O3,6,6,13,18,13
mp-29487,Pd6Cl12,9,9,9,9,9,9,12,12,12,12,12,12,12,12,12,12,12,12
mp-1179882,Na4N4,11,11,11,11,7,7,7,7
mp-1104073,C11N4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6
mp-2310,Cd4O8,6,6,6,6,4,4,4,4,4,4,4,4
mp-1214171,C24F20,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,6,6,6,6,4,4,4,4,10,10,10,10,12,12,12,12,10,10,10,10,9,9,9,9,9,9,9,9
mp-630528,In4S4,7,7,7,7,11,11,11,11
mp-1185580,Mg149Pd1
mp-1014910,Cr4N8
mp-680146,Cd19I38,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
mp-1408708,W4O12,6,6,6,6,12,12,12,12,12,12,12,12,12,12,12,12
mp-1380432,W12O24,6,6,6,6,6,6,6,6,6,6,6,4,14,14,15,14,15,15,12,15,15,15,15,15,15,15,15,15,15,15,15,15,11,12,15,11
mp-547622,Pm2O3,8,8,11,12,11
mp-22192,Si24Ru16,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12
mp-1009819,Sr1O1,14,14
mp-571613,Cd12I24,6,6,6,6,6,6,6,6,6,6,6,6,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
mp-643,Th1O2,8,10,10
mp-1212889,Dy6F18,11,11,11,11,11,11,17,17,11,12,12,12,13,13,13,13,13,13,13,13,13,13,13,13
mp-627401,Cd5I10,6,6,6,6,6,12,12,12,12,12,12,12,12,12,12
mp-1197234,Ir16C20,12,12,10,10,10,10,10,10,10,10,10,10,12,12,12,12,10,10,10,10,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12
mp-2068,Rh2F6,6,6,14,14,14,14,14,14
mp-2437,Ir2F6,6,6,14,14,14,14,14,14
mp-1245121,Zn50S50,8,7,6,6,8,5,13,6,9,12,6,7,8,8,7,8,7,7,10,7,7,8,9,6,8,9,7,6,9,6,7,7,7,9,9,6,8,7,8,7,11,10,6,6,4,7,9,7,8,7,7,8,8,7,8,7,9,9,8,8,8,7,7,9,7,6,7,9,10,7,8,4,9,8,6,8,9,7,7,6,9,6,7,8,8,8,6,8,10,9,10,6,8,9,10,8,7,9,8,8
mp-1185575,Mg149Ir1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
mp-766361,Nb20O50,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,12,12,13,13,13,13,13,13,14,12,14,15,14,14,13,13,13,12,14,14,12,13,13,12,10,10,13,12,12,13,14,14,13,12,13,13,14,14,15,14,14,12,13,13,13,13,13,13,12,12
mp-608071,N6O12,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7
mp-571627,Ca4Cl8,5,5,5,5,14,14,14,14,11,11,11,11
mp-685109,Yb10S18,10,10,10,10,10,9,10,10,10,9,10,10,12,8,8,11,11,10,11,12,10,10,10,10,7,7,11,10
mp-1244972,Si45N60,4,6,8,5,7,8,5,6,6,4,6,6,5,6,5,5,5,4,10,6,6,6,5,5,5,5,5,8,8,5,8,7,11,6,6,4,8,6,6,7,6,5,9,5,6,10,9,7,7,7,8,8,9,11,7,11,9,8,6,6,9,10,7,9,6,9,11,9,7,9,9,7,10,10,9,6,8,9,10,8,9,6,9,7,11,10,10,9,6,8,10,10,7,9,8,8,7,7,8,8,10,9,8,8,7
mp-697,Sn4O8,8,8,8,8,11,11,11,11,11,11,11,11
mp-568293,Ca12N8,13,12,12,13,13,12,13,12,13,13,13,13,6,6,6,6,6,6,6,6
mp-1023938,Te4Mo2
mp-1219748,Pt2Cl4,6,6,11,11,11,11
mp-23221,Pr2Br6,9,9,13,13,13,13,13,13
mp-27519,Se8O24,6,6,6,6,6,6,6,6,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
mp-23299,Rb1Cl1,14,14
mp-1345,Ca6P6
mp-1043388,V8O12,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,14,14,10,10
mp-568052,K4Ga6,18,16,18,16,11,13,11,11,13,11
mp-600057,Si24O48
mp-28483,W1Br6,6,13,13,13,13,13,13
mp-570511,Cd5I10,6,6,6,6,6,12,12,12,12,12,12,12,12,12,12
mp-19390,W1O3,6,10,10,10
mp-1104010,Cs4Te10,12,12,12,12,9,9,9,9,9,9,9,9,6,6
mp-1244935,Sn30O60,7,6,5,6,6,6,6,7,6,6,7,6,7,6,7,6,6,6,6,6,6,5,8,6,7,5,7,10,5,7,9,12,12,12,13,10,10,9,12,11,15,15,10,8,13,11,10,11,11,9,12,12,13,13,11,13,13,11,13,12,12,9,12,12,11,12,11,12,13,14,13,12,12,13,13,13,10,12,10,14,12,10,11,13,12,11,12,13,10,11
mp-1180046,Ni2S4,6,6,10,8,8,10
mp-1836,Tl4Se4,14,14,14,14,13,14,13,14
mp-28256,V4Se18,9,9,9,9,13,13,14,14,14,14,13,13,13,13,14,14,14,14,13,13,14,14
mp-2456335,Pb2Br4,13,13,13,13,6,6
mp-6930,Si3O6,4,4,4,14,14,14,14,14,14
mp-909,As8Se12,9,9,9,9,9,9,9,9,9,9,9,9,12,12,12,12,12,12,12,12
mp-755483,Al2O3,7,5,10,10,16
mp-7955,Li6Sb2,14,14,17,17,14,14,11,11
mp-23281,Sb2I6,6,6,13,13,13,13,13,13
mp-568656,Si10C10,4,5,4,5,4,4,4,5,5,4,4,4,5,5,4,4,5,5,4,4
mp-568722,Cd2Br4,6,6,12,12,12,12
mp-2695,Sb4Os2,14,14,14,14,8,8
mp-23739,Si4H16,4,4,4,4,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
mp-22885,Xe1F2,10,10,10
mp-1198478,Br8N24,12,12,12,12,12,12,12,12,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,11,11,11,11,11,11,11,11
mp-16964,Si12O24,4,4,4,4,4,4,4,4,4,4,4,4,9,9,9,9,11,11,11,11,12,12,10,10,12,12,11,11,11,11,11,11,11,11,10,10
mp-559829,Si48O96,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,11,9,9,11,9,9,11,8,11,11,9,8,11,9,11,11,11,9,11,8,11,11,11,8,11,8,9,11,8,11,11,9,11,9,11,9,9,8,9,8,9,8,11,11,9,9,11,8,11,8,11,8,8,9,11,11,11,11,11,9,11,11,11,11,8,11,11,11,11,8,9,8,8,11,11,11,9,11,9,11,11,8,8,11,8,8,11,11,8,9,8,11,9,8,9
